com;typecom;reg;dep;arr;tncc;ncc;nccenr;libelle;can;comparent;nom_commune;latitude;longitude,type
40270;COM;75;40;402;0;SAINT LOUBOUER;Saint-Loubouer;Saint-Loubouer;4001;;Saint-Loubouer;43.683333;-0.416667;1
40271;COM;75;40;401;0;SAINTE MARIE DE GOSSE;Sainte-Marie-de-Gosse;Sainte-Marie-de-Gosse;4014;;Sainte-Marie-de-Gosse;43.558333;-1.233333;1
40272;COM;75;40;401;0;SAINT MARTIN DE HINX;Saint-Martin-de-Hinx;Saint-Martin-de-Hinx;4014;;Saint-Martin-de-Hinx;43.583333;-1.266667;1
40273;COM;75;40;401;0;SAINT MARTIN DE SEIGNANX;Saint-Martin-de-Seignanx;Saint-Martin-de-Seignanx;4015;;Saint-Martin-de-Seignanx;43.55;-1.383333;1
40274;COM;75;40;402;0;SAINT MARTIN D ONEY;'Saint-Martin-d''Oney';'Saint-Martin-d''Oney';4010;;'Saint-Martin-d''Oney';43.916667;-0.633333;1
40275;COM;75;40;402;0;SAINT MAURICE SUR ADOUR;Saint-Maurice-sur-Adour;Saint-Maurice-sur-Adour;4001;;Saint-Maurice-sur-Adour;43.783333;-0.45;1
40276;COM;75;40;401;0;SAINT MICHEL ESCALUS;Saint-Michel-Escalus;Saint-Michel-Escalus;4003;;Saint-Michel-Escalus;43.9;-1.25;1
40277;COM;75;40;401;0;SAINT PANDELON;Saint-Pandelon;Saint-Pandelon;4006;;Saint-Pandelon;43.666667;-1.033333;1
40278;COM;75;40;402;0;SAINT PAUL EN BORN;Saint-Paul-en-Born;Saint-Paul-en-Born;4003;;Saint-Paul-en-Born;;;1
40279;COM;75;40;401;0;SAINT PAUL LES DAX;Saint-Paul-lès-Dax;Saint-Paul-lès-Dax;4005;;Saint-Paul lÃ¨s Dax;43.733333;-1.05;1
40280;COM;75;40;402;0;SAINT PERDON;Saint-Perdon;Saint-Perdon;4011;;Saint-Perdon;43.866667;-0.583333;1
40281;COM;75;40;402;0;SAINT PIERRE DU MONT;Saint-Pierre-du-Mont;Saint-Pierre-du-Mont;4011;;Saint-Pierre-du-Mont;43.883333;-0.516667;1
40282;COM;75;40;402;0;SAINT SEVER;Saint-Sever;Saint-Sever;4002;;Saint-Sever;43.766667;-0.566667;1
40283;COM;75;40;401;0;SAINT VINCENT DE PAUL;Saint-Vincent-de-Paul;Saint-Vincent-de-Paul;4005;;Saint-Vincent-de-Paul;43.75;-1;1
40284;COM;75;40;401;0;SAINT VINCENT DE TYROSSE;Saint-Vincent-de-Tyrosse;Saint-Vincent-de-Tyrosse;4014;;Saint-Vincent-de-Tyrosse;43.666667;-1.3;1
40285;COM;75;40;401;0;SAINT YAGUEN;Saint-Yaguen;Saint-Yaguen;4013;;Saint-Yaguen;43.883333;-0.733333;1
40286;COM;75;40;402;0;SAMADET;Samadet;Samadet;4002;;Samadet;43.633333;-0.483333;-1
40287;COM;75;40;402;0;SANGUINET;Sanguinet;Sanguinet;4007;;Sanguinet;44.483333;-1.075;-1
40288;COM;75;40;402;0;SARBAZAN;Sarbazan;Sarbazan;4008;;Sarbazan;44.016667;-0.316667;0
40289;COM;75;40;402;0;SARRAZIET;Sarraziet;Sarraziet;4002;;Sarraziet;43.7;-0.483333;0
40290;COM;75;40;402;0;SARRON;Sarron;Sarron;4001;;Sarron;43.583333;-0.266667;0
40291;COM;75;40;401;0;SAUBION;Saubion;Saubion;4014;;Saubion;43.666667;-1.35;0
40292;COM;75;40;401;0;SAUBRIGUES;Saubrigues;Saubrigues;4014;;Saubrigues;43.616667;-1.316667;0
40293;COM;75;40;401;0;SAUBUSSE;Saubusse;Saubusse;4009;;Saubusse;43.666667;-1.183333;0
40294;COM;75;40;401;0;SAUGNAC ET CAMBRAN;Saugnac-et-Cambran;Saugnac-et-Cambran;4006;;Saugnac-et-Cambran;43.666667;-1;0
40295;COM;75;40;402;0;SAUGNACQ ET MURET;Saugnacq-et-Muret;Saugnacq-et-Muret;4007;;Saugnacq-et-Muret;44.408333;-0.825;-1
40296;COM;75;40;401;0;SEIGNOSSE;Seignosse;Seignosse;4009;;Seignosse;43.683333;-1.366667;-1
40297;COM;75;40;402;2;SEN;Sen;Le Sen;4008;;Le Sen;44.133333;-0.5;0
40298;COM;75;40;402;0;SERRES GASTON;Serres-Gaston;Serres-Gaston;4002;;Serres-Gaston;43.65;-0.5;0
40299;COM;75;40;402;0;SERRESLOUS ET ARRIBANS;Serreslous-et-Arribans;Serreslous-et-Arribans;4002;;Serreslous-et-Arribans;43.666667;-0.65;0
40300;COM;75;40;401;0;SEYRESSE;Seyresse;Seyresse;4006;;Seyresse;43.683333;-1.066667;0
40301;COM;75;40;401;0;SIEST;Siest;Siest;4005;;Siest;43.65;-1.133333;0
40303;COM;75;40;402;0;SOLFERINO;Solférino;Solférino;4008;;SolfÃ©rino;44.15;-0.9;-1
40304;COM;75;40;401;0;SOORTS HOSSEGOR;Soorts-Hossegor;Soorts-Hossegor;4009;;Soorts-Hossegor;43.666667;-1.4;0
40305;COM;75;40;402;0;SORBETS;Sorbets;Sorbets;4002;;Sorbets;43.633333;-0.316667;0
40306;COM;75;40;401;0;SORDE L ABBAYE;'Sorde-l''Abbaye';'Sorde-l''Abbaye';4012;;'Sorde-l''Abbaye';43.533333;-1.05;0
40307;COM;75;40;402;0;SORE;Sore;Sore;4008;;Sore;44.316667;-0.583333;0
40308;COM;75;40;401;0;SORT EN CHALOSSE;Sort-en-Chalosse;Sort-en-Chalosse;4004;;Sort-en-Chalosse;43.683333;-0.933333;0
40309;COM;75;40;401;0;SOUPROSSE;Souprosse;Souprosse;4013;;Souprosse;43.783333;-0.7;0
40310;COM;75;40;401;0;SOUSTONS;Soustons;Soustons;4009;;Soustons;43.75;-1.316667;0
40311;COM;75;40;401;0;TALLER;Taller;Taller;4003;;Taller;43.866667;-1.066667;1
40312;COM;75;40;401;0;TARNOS;Tarnos;Tarnos;4015;;Tarnos;43.533333;-1.466667;-1
40313;COM;75;40;401;0;TARTAS;Tartas;Tartas;4013;;Tartas;43.833333;-0.8;0
40314;COM;75;40;401;0;TERCIS LES BAINS;Tercis-les-Bains;Tercis-les-Bains;4005;;Tercis-les-Bains;43.666667;-1.1;0
40315;COM;75;40;401;0;TETHIEU;Téthieu;Téthieu;4005;;TÃ©thieu;;;0
40316;COM;75;40;401;0;TILH;Tilh;Tilh;4012;;Tilh;43.583333;-0.833333;0
40317;COM;75;40;401;0;TOSSE;Tosse;Tosse;4009;;Tosse;43.683333;-1.333333;0
40318;COM;75;40;401;0;TOULOUZETTE;Toulouzette;Toulouzette;4004;;Toulouzette;43.75;-0.683333;0
40319;COM;75;40;402;0;TRENSACQ;Trensacq;Trensacq;4008;;Trensacq;44.216667;-0.75;0
40320;COM;75;40;402;1;UCHACQ ET PARENTIS;Uchacq-et-Parentis;Uchacq-et-Parentis;4010;;Uchacq-et-Parentis;43.916667;-0.55;0
40321;COM;75;40;402;1;URGONS;Urgons;Urgons;4002;;Urgons;43.65;-0.45;0
40322;COM;75;40;401;1;UZA;Uza;Uza;4003;;Uza;44.033333;-1.2;0
40323;COM;75;40;402;0;VERT;Vert;Vert;4008;;Vert;44.083333;-0.583333;0
40324;COM;75;40;401;0;VICQ D AURIBAT;'Vicq-d''Auribat';'Vicq-d''Auribat';4004;;'Vicq-d''Auribat';;;0
40325;COM;75;40;402;0;VIELLE TURSAN;Vielle-Tursan;Vielle-Tursan;4001;;Vielle-Tursan;43.683333;-0.45;0
40326;COM;75;40;401;0;VIELLE SAINT GIRONS;Vielle-Saint-Girons;Vielle-Saint-Girons;4003;;Vielle-Saint-Girons;43.95;-1.3;-1
40327;COM;75;40;402;0;VIELLE SOUBIRAN;Vielle-Soubiran;Vielle-Soubiran;4008;;Vielle-Soubiran;44.05;-0.183333;0
40328;COM;75;40;401;0;VIEUX BOUCAU LES BAINS;Vieux-Boucau-les-Bains;Vieux-Boucau-les-Bains;4009;;Vieux-Boucau-les-Bains;43.783333;-1.4;1
40329;COM;75;40;402;2;VIGNAU;Vignau;Le Vignau;4001;;Le Vignau;43.766667;-0.283333;0
40330;COM;75;40;401;0;VILLENAVE;Villenave;Villenave;4013;;Villenave;43.966667;-0.8;-1
40331;COM;75;40;402;0;VILLENEUVE DE MARSAN;Villeneuve-de-Marsan;Villeneuve-de-Marsan;4001;;Villeneuve-de-Marsan;43.9;-0.3;-1
40332;COM;75;40;402;1;YCHOUX;Ychoux;Ychoux;4007;;Ychoux;44.333333;-0.966667;0
40333;COM;75;40;402;1;YGOS SAINT SATURNIN;Ygos-Saint-Saturnin;Ygos-Saint-Saturnin;4013;;Ygos-Saint-Saturnin;43.983333;-0.733333;-1
40334;COM;75;40;401;1;YZOSSE;Yzosse;Yzosse;4006;;Yzosse;43.716667;-1.016667;0
41001;COM;24;41;412;1;AMBLOY;Ambloy;Ambloy;4106;;Ambloy;47.716667;0.966667;0
41002;COM;24;41;413;1;ANGE;Angé;Angé;4111;;AngÃ©;47.316667;1.233333;0
41003;COM;24;41;412;1;AREINES;Areines;Areines;4114;;Areines;47.8;1.1;0
41004;COM;24;41;412;1;ARTINS;Artins;Artins;4106;;Artins;47.75;0.733333;0
41006;COM;24;41;411;1;AUTAINVILLE;Autainville;Autainville;4101;;Autainville;47.883333;1.416667;-1
41007;COM;24;41;412;1;AUTHON;Authon;Authon;4106;;Authon;47.65;0.9;0
41008;COM;24;41;411;1;AVARAY;Avaray;Avaray;4101;;Avaray;47.716667;1.566667;0
41009;COM;24;41;411;1;AVERDON;Averdon;Averdon;4108;;Averdon;47.683333;1.3;0
41010;COM;24;41;412;1;AZE;Azé;Azé;4114;;AzÃ©;;;0
41012;COM;24;41;412;0;BAILLOU;Baillou;Baillou;4109;;Baillou;47.966667;0.85;-1
41013;COM;24;41;411;0;BAUZY;Bauzy;Bauzy;4105;;Bauzy;47.533333;1.6;0
41014;COM;24;41;412;0;BEAUCHENE;Beauchêne;Beauchêne;4109;;BeauchÃªne;;;1
41016;COM;24;41;413;0;BILLY;Billy;Billy;4112;;Billy;47.3;1.533333;-1
41017;COM;24;41;411;0;BINAS;Binas;Binas;4101;;Binas;47.9;1.466667;0
41018;COM;24;41;411;0;BLOIS;Blois;Blois;4199;;Blois;47.583333;1.333333;0
41019;COM;24;41;411;0;BOISSEAU;Boisseau;Boisseau;4101;;Boisseau;47.766667;1.3;-1
41020;COM;24;41;412;0;BONNEVEAU;Bonneveau;Bonneveau;4109;;Bonneveau;47.816667;0.75;1
41022;COM;24;41;412;0;BOUFFRY;Bouffry;Bouffry;4109;;Bouffry;48;1.1;0
41024;COM;24;41;412;0;BOURSAY;Boursay;Boursay;4109;;Boursay;48.016667;0.966667;0
41025;COM;24;41;411;0;BRACIEUX;Bracieux;Bracieux;4105;;Bracieux;47.55;1.55;0
41026;COM;24;41;412;0;BREVAINVILLE;Brévainville;Brévainville;4109;;BrÃ©vainville;47.95;1.283333;-1
41027;COM;24;41;411;0;BRIOU;Briou;Briou;4101;;Briou;47.816667;1.483333;0
41028;COM;24;41;412;0;BUSLOUP;Busloup;Busloup;4109;;Busloup;47.9;1.133333;0
41029;COM;24;41;411;0;CANDE SUR BEUVRON;Candé-sur-Beuvron;Candé-sur-Beuvron;4104;;CandÃ©-sur-Beuvron;47.5;1.25;-1
41030;COM;24;41;412;0;CELLE;Cellé;Cellé;4109;;CellÃ©;47.833333;0.783333;0
41031;COM;24;41;411;0;CELLETTES;Cellettes;Cellettes;4115;;Cellettes;47.533333;1.383333;0
41032;COM;24;41;411;0;CHAILLES;Chailles;Chailles;4104;;Chailles;47.55;1.316667;-1
41034;COM;24;41;411;0;CHAMBORD;Chambord;Chambord;4105;;Chambord;47.616667;1.516667;0
41035;COM;24;41;411;0;CHAMPIGNY EN BEAUCE;Champigny-en-Beauce;Champigny-en-Beauce;4108;;Champigny-en-Beauce;47.716667;1.25;-1
41036;COM;24;41;413;0;CHAON;Chaon;Chaon;4113;;Chaon;47.608333;2.175;0
41037;COM;24;41;412;3;CHAPELLE ENCHERIE;Chapelle-Enchérie;La Chapelle-Enchérie;4109;;La Chapelle-EnchÃ©rie;47.816667;1.2;-1
41038;COM;24;41;413;3;CHAPELLE MONTMARTIN;Chapelle-Montmartin;La Chapelle-Montmartin;4112;;La Chapelle-Montmartin;;;0
41039;COM;24;41;411;3;CHAPELLE SAINT MARTIN EN PLAINE;Chapelle-Saint-Martin-en-Plaine;La Chapelle-Saint-Martin-en-Plaine;4101;;La Chapelle-Saint-Martin-en-Plaine;47.716667;1.416667;-1
41040;COM;24;41;411;3;CHAPELLE VENDOMOISE;Chapelle-Vendômoise;La Chapelle-Vendômoise;4108;;La Chapelle-VendÃ´moise;47.666667;1.25;0
41041;COM;24;41;412;3;CHAPELLE VICOMTESSE;Chapelle-Vicomtesse;La Chapelle-Vicomtesse;4109;;La Chapelle-Vicomtesse;47.983333;1.033333;0
41042;COM;24;41;413;0;CHATEAUVIEUX;Châteauvieux;Châteauvieux;4111;;ChÃ¢teauvieux;47.216667;1.383333;-1
41043;COM;24;41;413;0;CHATILLON SUR CHER;Châtillon-sur-Cher;Châtillon-sur-Cher;4111;;ChÃ¢tillon-sur-Cher;47.266667;1.5;-1
41044;COM;24;41;413;0;CHATRES SUR CHER;Châtres-sur-Cher;Châtres-sur-Cher;4112;;ChÃ¢tres-sur-Cher;47.266667;1.916667;-1
41045;COM;24;41;411;0;CHAUMONT SUR LOIRE;Chaumont-sur-Loire;Chaumont-sur-Loire;4104;;Chaumont-sur-Loire;47.483333;1.183333;-1
41046;COM;24;41;413;0;CHAUMONT SUR THARONNE;Chaumont-sur-Tharonne;Chaumont-sur-Tharonne;4113;;Chaumont-sur-Tharonne;47.616667;1.9;-1
41047;COM;24;41;411;3;CHAUSSEE SAINT VICTOR;Chaussée-Saint-Victor;La Chaussée-Saint-Victor;4103;;La ChaussÃ©e-Saint-Victor;47.616667;1.366667;-1
41048;COM;24;41;412;0;CHAUVIGNY DU PERCHE;Chauvigny-du-Perche;Chauvigny-du-Perche;4109;;Chauvigny-du-Perche;47.95;1.066667;0
41049;COM;24;41;413;0;CHEMERY;Chémery;Chémery;4111;;ChÃ©mery;47.35;1.466667;0
41050;COM;24;41;411;0;CHEVERNY;Cheverny;Cheverny;4115;;Cheverny;47.5;1.466667;0
41051;COM;24;41;413;0;CHISSAY EN TOURAINE;Chissay-en-Touraine;Chissay-en-Touraine;4107;;Chissay-en-Touraine;47.333333;1.133333;-1
41052;COM;24;41;411;0;CHITENAY;Chitenay;Chitenay;4115;;Chitenay;47.5;1.366667;0
41053;COM;24;41;412;0;CHOUE;Choue;Choue;4109;;Choue;48;0.933333;0
41054;COM;24;41;413;0;CHOUSSY;Choussy;Choussy;4107;;Choussy;47.366667;1.35;0
41055;COM;24;41;411;0;VALLOIRE SUR CISSE;Valloire-sur-Cisse;Valloire-sur-Cisse;4108;;Chouzy-sur-Cisse;47.516667;1.25;-1
41057;COM;24;41;411;0;CONAN;Conan;Conan;4101;;Conan;47.75;1.283333;0
41058;COM;24;41;411;0;CONCRIERS;Concriers;Concriers;4101;;Concriers;47.766667;1.466667;0
41059;COM;24;41;413;2;CONTROIS EN SOLOGNE;Controis-en-Sologne;Le Controis-en-Sologne;4189;;Contres;47.416667;1.433333;0
41060;COM;24;41;412;0;CORMENON;Cormenon;Cormenon;4109;;Cormenon;47.966667;0.883333;-1
41061;COM;24;41;411;0;CORMERAY;Cormeray;Cormeray;4115;;Cormeray;47.483333;1.4;0
41062;COM;24;41;413;0;COUDDES;Couddes;Couddes;4107;;Couddes;47.366667;1.4;0
41063;COM;24;41;413;0;COUFFY;Couffy;Couffy;4111;;Couffy;47.233333;1.433333;0
41065;COM;24;41;412;0;COULOMMIERS LA TOUR;Coulommiers-la-Tour;Coulommiers-la-Tour;4106;;Coulommiers-la-Tour;47.783333;1.133333;0
41066;COM;24;41;411;0;COURBOUZON;Courbouzon;Courbouzon;4101;;Courbouzon;47.716667;1.55;1
41067;COM;24;41;411;0;COUR CHEVERNY;Cour-Cheverny;Cour-Cheverny;4115;;Cour-Cheverny;47.5;1.45;1
41068;COM;24;41;413;0;COURMEMIN;Courmemin;Courmemin;4105;;Courmemin;47.466667;1.633333;1
41069;COM;24;41;411;0;COUR SUR LOIRE;Cour-sur-Loire;Cour-sur-Loire;4101;;Cour-sur-Loire;47.65;1.433333;1
41070;COM;24;41;412;0;VALLEE DE RONSARD;Vallée-de-Ronsard;Vallée-de-Ronsard;4106;;Couture-sur-Loir;47.75;0.683333;-1
41071;COM;24;41;411;0;CROUY SUR COSSON;Crouy-sur-Cosson;Crouy-sur-Cosson;4105;;Crouy-sur-Cosson;47.65;1.6;-1
41072;COM;24;41;412;0;CRUCHERAY;Crucheray;Crucheray;4106;;Crucheray;47.733333;1.083333;-1
41073;COM;24;41;412;0;DANZE;Danzé;Danzé;4109;;DanzÃ©;47.9;1.033333;0
41074;COM;24;41;413;0;DHUIZON;Dhuizon;Dhuizon;4105;;Dhuizon;47.583333;1.65;0
41075;COM;24;41;412;0;DROUE;Droué;Droué;4109;;DrouÃ©;48.033333;1.083333;0
41077;COM;24;41;411;1;EPIAIS;Épiais;Épiais;4101;;Epiais;47.8;1.25;0
41078;COM;24;41;412;1;EPUISAY;Épuisay;Épuisay;4109;;Epuisay;47.9;0.933333;0
41079;COM;24;41;412;4;ESSARTS;Essarts;Les Essarts;4106;;Les Essarts;47.733333;0.716667;0
41080;COM;24;41;413;0;FAVEROLLES SUR CHER;Faverolles-sur-Cher;Faverolles-sur-Cher;4107;;Faverolles-sur-Cher;47.316667;1.183333;-1
41081;COM;24;41;412;0;FAYE;Faye;Faye;4106;;Faye;47.8;1.183333;0
41083;COM;24;41;413;3;FERTE BEAUHARNAIS;Ferté-Beauharnais;La Ferté-Beauharnais;4105;;La FertÃ©-Beauharnais;47.533333;1.85;-1
41084;COM;24;41;413;3;FERTE IMBAULT;Ferté-Imbault;La Ferté-Imbault;4113;;La FertÃ©-Imbault;47.383333;1.966667;0
41085;COM;24;41;411;3;FERTE SAINT CYR;Ferté-Saint-Cyr;La Ferté-Saint-Cyr;4105;;La FertÃ©-Saint-Cyr;47.65;1.666667;-1
41086;COM;24;41;411;0;FONTAINES EN SOLOGNE;Fontaines-en-Sologne;Fontaines-en-Sologne;4105;;Fontaines-en-Sologne;47.516667;1.55;-1
41087;COM;24;41;412;0;FONTAINE LES COTEAUX;Fontaine-les-Coteaux;Fontaine-les-Coteaux;4109;;Fontaine-les-Coteaux;47.8;0.833333;-1
41088;COM;24;41;412;0;FONTAINE RAOUL;Fontaine-Raoul;Fontaine-Raoul;4109;;Fontaine-Raoul;47.983333;1.133333;-1
41089;COM;24;41;412;3;FONTENELLE;Fontenelle;La Fontenelle;4109;;La Fontenelle;48.066667;1.033333;0
41090;COM;24;41;412;0;FORTAN;Fortan;Fortan;4109;;Fortan;47.85;0.916667;1
41091;COM;24;41;411;0;FOSSE;Fossé;Fossé;4108;;FossÃ©;47.633333;1.283333;0
41093;COM;24;41;411;0;FRANCAY;Françay;Françay;4108;;FranÃ§ay;47.616667;1.133333;1
41094;COM;24;41;413;0;FRESNES;Fresnes;Fresnes;4107;;Fresnes;47.433333;1.416667;0
41095;COM;24;41;412;0;FRETEVAL;Fréteval;Fréteval;4109;;FrÃ©teval;47.883333;1.216667;0
41096;COM;24;41;412;2;GAULT DU PERCHE;Gault-du-Perche;Le Gault-du-Perche;4109;;Le Gault-Perche;;;0
41097;COM;24;41;413;0;GIEVRES;Gièvres;Gièvres;4112;;GiÃ¨vres;47.266667;1.666667;0
41098;COM;24;41;412;0;GOMBERGEAN;Gombergean;Gombergean;4106;;Gombergean;47.65;1.083333;0
41099;COM;24;41;413;0;GY EN SOLOGNE;Gy-en-Sologne;Gy-en-Sologne;4112;;Gy-en-Sologne;47.35;1.583333;0
41100;COM;24;41;412;4;HAYES;Hayes;Les Hayes;4106;;Les Hayes;;;0
41101;COM;24;41;411;1;HERBAULT;Herbault;Herbault;4108;;Herbault;47.6;1.133333;0
41102;COM;24;41;412;1;HOUSSAY;Houssay;Houssay;4106;;Houssay;47.75;0.933333;0
41103;COM;24;41;412;1;HUISSEAU EN BEAUCE;Huisseau-en-Beauce;Huisseau-en-Beauce;4106;;Huisseau-en-Beauce;47.716667;1.016667;-1
41104;COM;24;41;411;1;HUISSEAU SUR COSSON;Huisseau-sur-Cosson;Huisseau-sur-Cosson;4105;;Huisseau-sur-Cosson;47.6;1.45;-1
41105;COM;24;41;411;0;JOSNES;Josnes;Josnes;4101;;Josnes;47.8;1.516667;0
41106;COM;24;41;413;0;LAMOTTE BEUVRON;Lamotte-Beuvron;Lamotte-Beuvron;4113;;Lamotte-Beuvron;47.6;2.016667;0
41107;COM;24;41;412;0;LANCE;Lancé;Lancé;4106;;LancÃ©;47.7;1.066667;0
41108;COM;24;41;411;0;LANCOME;Lancôme;Lancôme;4108;;LancÃ´me;47.65;1.116667;0
41109;COM;24;41;411;0;LANDES LE GAULOIS;Landes-le-Gaulois;Landes-le-Gaulois;4108;;Landes-le-Gaulois;47.65;1.183333;0
41110;COM;24;41;413;0;LANGON SUR CHER;Langon-sur-Cher;Langon-sur-Cher;4112;;Langon;47.283333;1.833333;-1
41112;COM;24;41;413;0;LASSAY SUR CROISNE;Lassay-sur-Croisne;Lassay-sur-Croisne;4112;;Lassay-sur-Croisne;47.366667;1.616667;1
41113;COM;24;41;412;0;LAVARDIN;Lavardin;Lavardin;4106;;Lavardin;47.75;0.883333;0
41114;COM;24;41;411;0;LESTIOU;Lestiou;Lestiou;4101;;Lestiou;47.733333;1.583333;0
41115;COM;24;41;412;0;LIGNIERES;Lignières;Lignières;4109;;LigniÃ¨res;47.866667;1.183333;0
41116;COM;24;41;412;0;LISLE;Lisle;Lisle;4109;;Lisle;47.85;1.116667;0
41118;COM;24;41;413;0;LOREUX;Loreux;Loreux;4110;;Loreux;47.4;1.833333;0
41119;COM;24;41;411;0;LORGES;Lorges;Lorges;4101;;Lorges;47.816667;1.5;0
41120;COM;24;41;412;0;LUNAY;Lunay;Lunay;4106;;Lunay;47.8;0.916667;0
41121;COM;24;41;411;3;MADELEINE VILLEFROUIN;Madeleine-Villefrouin;La Madeleine-Villefrouin;4101;;La Madeleine-Villefrouin;;;1
41122;COM;24;41;413;0;MARAY;Maray;Maray;4112;;Maray;47.25;1.883333;0
41123;COM;24;41;411;0;MARCHENOIR;Marchenoir;Marchenoir;4101;;Marchenoir;47.816667;1.4;-1
41124;COM;24;41;412;0;MARCILLY EN BEAUCE;Marcilly-en-Beauce;Marcilly-en-Beauce;4106;;Marcilly-en-Beauce;47.766667;1;-1
41125;COM;24;41;413;0;MARCILLY EN GAULT;Marcilly-en-Gault;Marcilly-en-Gault;4113;;Marcilly-en-Gault;47.45;1.866667;-1
41126;COM;24;41;413;0;MAREUIL SUR CHER;Mareuil-sur-Cher;Mareuil-sur-Cher;4111;;Mareuil-sur-Cher;47.283333;1.333333;-1
41127;COM;24;41;413;3;MAROLLE EN SOLOGNE;Marolle-en-Sologne;La Marolle-en-Sologne;4105;;La Marolle-en-Sologne;47.583333;1.783333;0
41128;COM;24;41;411;0;MAROLLES;Marolles;Marolles;4108;;Marolles;47.65;1.3;0
41129;COM;24;41;411;0;MASLIVES;Maslives;Maslives;4105;;Maslives;47.633333;1.483333;-1
41130;COM;24;41;411;0;MAVES;Maves;Maves;4101;;Maves;47.75;1.366667;0
41131;COM;24;41;412;0;MAZANGE;Mazangé;Mazangé;4114;;MazangÃ©;47.816667;0.95;0
41132;COM;24;41;413;0;MEHERS;Méhers;Méhers;4111;;MÃ©hers;47.333333;1.45;0
41134;COM;24;41;411;0;MENARS;Menars;Menars;4103;;Menars;47.633333;1.4;0
41135;COM;24;41;413;0;MENNETOU SUR CHER;Mennetou-sur-Cher;Mennetou-sur-Cher;4112;;Mennetou-sur-Cher;47.266667;1.883333;-1
41136;COM;24;41;411;0;MER;Mer;Mer;4101;;Mer;47.7;1.5;0
41137;COM;24;41;411;0;MESLAND;Mesland;Mesland;4108;;Mesland;47.516667;1.116667;0
41138;COM;24;41;412;0;MESLAY;Meslay;Meslay;4114;;Meslay;47.816667;1.1;0
41139;COM;24;41;413;0;MEUSNES;Meusnes;Meusnes;4111;;Meusnes;47.25;1.483333;0
41140;COM;24;41;413;0;MILLANCAY;Millançay;Millançay;4110;;MillanÃ§ay;47.45;1.766667;-1
41141;COM;24;41;412;0;MOISY;Moisy;Moisy;4109;;Moisy;47.916667;1.316667;0
41142;COM;24;41;411;0;VALENCISSE;Valencisse;Valencisse;4108;;Molineuf;47.583333;1.233333;0
41143;COM;24;41;412;0;MONDOUBLEAU;Mondoubleau;Mondoubleau;4109;;Mondoubleau;47.983333;0.9;-1
41144;COM;24;41;411;0;MONTEAUX;Monteaux;Monteaux;4108;;Monteaux;47.483333;1.116667;0
41145;COM;24;41;411;0;MONTHOU SUR BIEVRE;Monthou-sur-Bièvre;Monthou-sur-Bièvre;4104;;Monthou-sur-BiÃ¨vre;47.466667;1.3;-1
41146;COM;24;41;413;0;MONTHOU SUR CHER;Monthou-sur-Cher;Monthou-sur-Cher;4107;;Monthou-sur-Cher;47.35;1.3;-1
41147;COM;24;41;411;4;MONTILS;Montils;Les Montils;4104;;Les Montils;47.5;1.3;0
41148;COM;24;41;411;0;MONTLIVAULT;Montlivault;Montlivault;4105;;Montlivault;47.633333;1.45;0
41149;COM;24;41;412;0;MONTOIRE SUR LE LOIR;Montoire-sur-le-Loir;Montoire-sur-le-Loir;4106;;Montoire-sur-le-Loir;47.75;0.866667;-1
41150;COM;24;41;411;0;MONT PRES CHAMBORD;Mont-près-Chambord;Mont-près-Chambord;4105;;Mont-prÃ¨s-Chambord;47.566667;1.45;0
41151;COM;24;41;413;0;MONTRICHARD VAL DE CHER;Montrichard Val de Cher;Montrichard Val de Cher;4107;;Montrichard;47.35;1.183333;-1
41152;COM;24;41;413;0;MONTRIEUX EN SOLOGNE;Montrieux-en-Sologne;Montrieux-en-Sologne;4105;;Montrieux-en-Sologne;47.55;1.733333;0
41153;COM;24;41;412;0;MONTROUVEAU;Montrouveau;Montrouveau;4106;;Montrouveau;47.716667;0.733333;0
41154;COM;24;41;412;0;MOREE;Morée;Morée;4109;;MorÃ©e;47.9;1.233333;1
41155;COM;24;41;411;0;MUIDES SUR LOIRE;Muides-sur-Loire;Muides-sur-Loire;4101;;Muides-sur-Loire;47.666667;1.516667;-1
41156;COM;24;41;411;0;MULSANS;Mulsans;Mulsans;4101;;Mulsans;47.7;1.383333;0
41157;COM;24;41;413;0;MUR DE SOLOGNE;Mur-de-Sologne;Mur-de-Sologne;4112;;Mur-de-Sologne;47.416667;1.616667;1
41158;COM;24;41;412;0;NAVEIL;Naveil;Naveil;4106;;Naveil;47.8;1.033333;0
41159;COM;24;41;413;0;NEUNG SUR BEUVRON;Neung-sur-Beuvron;Neung-sur-Beuvron;4105;;Neung-sur-Beuvron;47.533333;1.8;1
41160;COM;24;41;411;0;NEUVY;Neuvy;Neuvy;4105;;Neuvy;47.566667;1.6;1
41161;COM;24;41;413;0;NOUAN LE FUZELIER;Nouan-le-Fuzelier;Nouan-le-Fuzelier;4113;;Nouan-le-Fuzelier;47.54489;2.03628;1
41163;COM;24;41;412;0;NOURRAY;Nourray;Nourray;4106;;Nourray;47.716667;1.066667;1
41164;COM;24;41;413;0;NOYERS SUR CHER;Noyers-sur-Cher;Noyers-sur-Cher;4111;;Noyers-sur-Cher;47.283333;1.4;-1
41166;COM;24;41;413;1;OISLY;Oisly;Oisly;4107;;Oisly;47.383333;1.383333;0
41167;COM;24;41;411;0;VEUZAIN SUR LOIRE;Veuzain-sur-Loire;Veuzain-sur-Loire;4108;;Onzain;47.5;1.183333;-1
